"id","latitude","longitude","brightness","scan","track","brightT31","frp","acqDate","acqTime","daynight","satellite","confidence","version","alertLevel","alertSent","source","createdAt"
"1759","18.87952","-69.99586","311.53","2.06","1.4","294.71","15.67","2025-10-05","1429","D","Terra","65","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.652"
"1760","18.9337","-70.40369","312.1","1.91","1.35","296.72","12.88","2025-10-05","1429","D","Terra","30","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.653"
"1761","41.63193","-87.12615","313.08","2","1.38","299.03","21.56","2025-10-05","1558","D","Terra","52","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.654"
"1762","41.6356","-87.11795","310.92","2","1.38","298.65","17.87","2025-10-05","1558","D","Terra","44","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.656"
"1763","32.97523","-88.53563","313.26","2.73","1.58","293.33","35.58","2025-10-05","1601","D","Terra","67","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.657"
"1764","32.98055","-88.52867","311.33","2.73","1.58","293.31","28.79","2025-10-05","1601","D","Terra","62","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.658"
"1765","33.33081","-91.45465","318.23","1.72","1.29","293.24","21.67","2025-10-05","1601","D","Terra","0","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.66"
"1766","33.72575","-91.32196","322.37","1.72","1.29","296.92","29.59","2025-10-05","1601","D","Terra","68","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.661"
"1767","33.72912","-91.33969","332.87","1.71","1.28","295.76","57.16","2025-10-05","1601","D","Terra","75","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.662"
"1768","33.75642","-90.48141","315.41","1.94","1.36","297.45","13.89","2025-10-05","1601","D","Terra","35","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.664"
"1769","33.76047","-90.50135","316.27","1.93","1.36","297.89","15.52","2025-10-05","1601","D","Terra","40","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.665"
"1770","33.76286","-90.48533","321.57","1.94","1.36","298.01","31.13","2025-10-05","1601","D","Terra","78","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.666"
"1771","34.18203","-96.24455","314.23","1.02","1.01","297.25","8.82","2025-10-05","1601","D","Terra","66","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.668"
"1772","34.18363","-96.25525","307.52","1.02","1.01","297.06","3.96","2025-10-05","1601","D","Terra","31","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.669"
"1773","34.46885","-90.21036","315.76","1.95","1.36","295.47","21.01","2025-10-05","1601","D","Terra","71","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.67"
"1774","34.47281","-90.23055","319.13","1.94","1.36","296.15","29.9","2025-10-05","1601","D","Terra","75","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.672"
"1775","34.474","-90.20319","311.85","1.95","1.36","295.58","14.62","2025-10-05","1601","D","Terra","56","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.673"
"1776","34.47808","-90.22334","325.2","1.94","1.36","296.42","47.14","2025-10-05","1601","D","Terra","81","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.674"
"1777","35.98203","-90.78205","316.63","1.65","1.26","297.04","18.68","2025-10-05","1601","D","Terra","69","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.675"
"1778","35.98227","-90.78863","323.36","1.65","1.26","297.01","31.69","2025-10-05","1601","D","Terra","80","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.677"
"1779","35.98546","-90.79956","341","1.65","1.26","297.29","80.81","2025-10-05","1601","D","Terra","91","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.678"
"1780","35.98559","-90.80617","327.85","1.65","1.26","297.15","40.46","2025-10-05","1601","D","Terra","83","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.679"
"1781","36.13107","-90.76981","320.55","1.65","1.26","296.7","24.47","2025-10-05","1601","D","Terra","77","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.681"
"1782","36.13692","-93.01589","305.26","1.24","1.11","294.71","5.26","2025-10-05","1601","D","Terra","45","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.682"
"1783","36.93425","-89.73515","327.13","1.82","1.32","296.21","50.1","2025-10-05","1601","D","Terra","84","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.683"
"1784","36.93817","-89.75465","333.94","1.82","1.32","296.97","70.37","2025-10-05","1601","D","Terra","88","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.684"
"1785","36.98403","-89.30139","322.46","1.93","1.36","293.86","36.5","2025-10-05","1601","D","Terra","53","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.686"
"1786","36.99072","-89.30593","324.38","1.93","1.36","291.19","46.49","2025-10-05","1601","D","Terra","54","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.687"
"1787","37.45224","-92.25453","312.02","1.28","1.12","295.31","12.53","2025-10-05","1601","D","Terra","68","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.688"
"1788","37.45469","-92.26854","305.04","1.28","1.12","294.8","5.59","2025-10-05","1601","D","Terra","48","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.69"
"1789","38.86049","-90.65195","311.84","1.46","1.19","298.32","9.99","2025-10-05","1601","D","Terra","64","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.691"
"1790","38.86356","-90.66806","308.27","1.46","1.19","297","5.82","2025-10-05","1601","D","Terra","45","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.692"
"1791","29.22547","-95.19785","324.41","1.23","1.1","300.04","20.5","2025-10-05","1603","D","Terra","0","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.693"
"1792","29.22745","-95.19154","318.06","1.23","1.1","300.1","10.95","2025-10-05","1603","D","Terra","37","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.695"
"1793","29.57295","-98.03051","316.61","1","1","301.04","4.8","2025-10-05","1603","D","Terra","62","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.696"
"1794","30.02946","-95.69759","311.69","1.14","1.06","299.36","5.61","2025-10-05","1603","D","Terra","29","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.697"
"1795","30.08759","-92.86124","312.42","1.63","1.26","294.28","15.58","2025-10-05","1603","D","Terra","65","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.699"
"1796","30.33","-99.83239","312.94","1.06","1.03","297.12","6.62","2025-10-05","1603","D","Terra","59","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.7"
"1797","30.83993","-91.66993","311.33","1.89","1.34","286.64","16.65","2025-10-05","1603","D","Terra","57","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.701"
"1798","31.44254","-97.79478","311.83","1","1","298.54","4.83","2025-10-05","1603","D","Terra","44","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.703"
"1799","31.71538","-91.90927","328.77","1.74","1.29","283.48","50.33","2025-10-05","1603","D","Terra","83","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.704"
"1800","31.71667","-91.92109","344.42","1.74","1.29","284.25","105.3","2025-10-05","1603","D","Terra","93","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.705"
"1801","31.71868","-91.92696","338.22","1.74","1.29","284.3","80.19","2025-10-05","1603","D","Terra","90","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.706"
"1802","31.72792","-91.91837","325.68","1.74","1.29","282.53","43.87","2025-10-05","1603","D","Terra","83","6.1NRT","0","False","NASA-FIRMS","2025-10-05 17:41:39.708"
"1803",39.80235009222378,0,315.71160347941077,"0.52","0.42",263.9980464225624,0.6547142785780636,"2025-10-02","0131","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1804",37.62070954610945,0,306.3720148522564,"0.38","0.36",303.3350736803115,2.2742659441195388,"2025-10-02","1095","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1805",40.01282381350847,0,337.5609644258146,"0.51","0.49",292.38356629498253,1.5113413085872514,"2025-10-02","0630","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1806",18.8568855822509,0,312.64300474044927,"1.91","1.35",259.1629741245779,13.285675231872753,"2025-10-02","0539","D","Terra","30","6.1NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1807",22.17796557860635,0,310.3000815728848,"0.47","0.4",271.768945664657,0.7549954390088726,"2025-10-02","1942","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1808",36.49670701625041,0,330.84353554375423,"1.93","1.36",300.10034101607266,40.75882735413481,"2025-10-02","0444","D","Terra","53","6.1NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1809",45.960913275490384,0,283.1141909051422,"0.49","0.48",273.49150422787125,1.4490058266729,"2025-10-02","0355","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1810",32.14431091283728,0,255.90800514148196,"0.55","0.51",284.1036730727028,0.6834751686467758,"2025-10-02","1639","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1811",47.71425358879443,0,340.61570067958166,"1.9","1.35",301.06374636920145,45.14242137429282,"2025-10-02","0273","N","Terra","91","6.1NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1812",37.45157532674216,0,271.84643135703965,"0.48","0.48",246.1149789174834,0.5595674611010787,"2025-10-02","0036","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1813",42.06813039572708,0,332.8443623409969,"0.48","0.48",289.8979293394706,1.9588260296084674,"2025-10-02","2017","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1814",42.90492071655002,0,256.8659633253138,"0.4","0.6",261.9794608812728,0.304179869851994,"2025-10-02","0166","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1815",41.493899275621814,0,266.0029013931661,"1","1",304.7790784271002,9.73502027170232,"2025-10-02","1629","N","Terra","72","6.1NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
"1816",40.9747523259948,0,356.92915585756907,"0.64","0.72",289.4964479246123,3.485862515916738,"2025-10-02","1020","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 01:57:51.466"
